"1","pmIfStatsIpInHdrErrors.CTRL-6_Nb","D"
"2","PktLoss.10.160.99.0","O"
"3","pmRtpReceivedPktsHi.10.160.96.0","O"
"4","pmNrOfRecBctpProtocolFailures.VMGW_MEIND2Z_SPX1","A"
"5","pmNrOfIpTermsBusy.VMGW_CALIS2Z_SPX1","G"
"6","pmRtpReceivedOctetsHi.10.160.101.0","A"
"7","pmRtpSentOctetsHi.10.160.98.0","A"
"8","pmNrOfAdmCtrlRejectedConnections.10.160.57.0","A"
"9","pmRtpLostPkts.10.160.4.0","A"
"10","pmNrOfContextsReq.VMGW_RAIND2Z","A"
"11","pmIpOutRequests.CTRL-22","D"
"12","PktLoss.10.160.96.0","O"
"13","NoDisturbJitter.1","O"
"14","pmNrOfMediaStreamChannelsBusy.1","G"
"15","IPTerminationSuccessRate.VMGW_MEIND2Z_SPX1","O"
"16","NbIPTermination.VMGW_CALIS2Z_SPX1","O"
"17","pmRtpReceivedOctetsHi.10.160.39.0","A"
"18","pmRtpReceivedPktsLo.10.160.77.0","O"
"19","pmNrOfOrigNbInitFaults.VMGW_CALIS2Z","A"
"20","pmRtpReceivedPktsLo.10.160.4.0","O"
"21","pmNrOfRecFaultyIpbcpAcceptMsg.VMGW_MEIND2Z_SPX1","A"
"22","pmRtpSentPktsLo.10.160.34.0","A"
"23","pmRtpReceivedPktsHi.10.160.82.0","O"
"24","pmRtpSentPktsHi.10.160.160.0","A"
"25","pmRtpReceivedDscpCongPackets.10.160.97.0","A"
"26","pmIpCnConnMeasuredJitter4.1","A"
"27","pmNrOfSentIpbcpRejectMsg.VMGW_RAIND2Z_SPX1","A"
"28","pmNrOfIpTermsReq.VMGW_CALIS2Z_SPX1","A"
"29","pmNrOfAdmCtrlRejectedConnections.10.160.45.0","A"
"30","pmIpInReceives.CTRL-22","D"
"31","pmIfStatsIpUnknownProtos.CTRL-4_SS7_A","D"
"32","pmRtpSentPktsLo.10.160.82.0","A"
"33","pmRtpReceivedOctetsLo.10.160.98.0","A"
"34","pmRtpReceivedDscpCongPackets.10.160.17.0","A"
"35","pmNrOfSentIpbcpRejectMsg.VMGW_MEIND2Z","A"
"36","pmRtpReceivedDscpCongPackets.10.160.98.0","A"
"37","pmIfStatsIpInReceives.CTRL-25_IUA_B","D"
"38","PktLoss.10.160.102.0","O"
"39","pmIfStatsIpAddrErrors.CTRL-6_Nb","D"
"40","pmNrOfRecFaultyIpbcpAcceptMsg.VMGW_CALIS2Z","A"
"41","pmRtpSentPktsLo.10.160.39.0","A"
"42","pmRtpReceivedPktsLo.10.160.34.0","O"
"43","IPInDiscards.CTRL-6_Nb","O"
"44","IPBCPestablishSuccessRate.VMGW_RAIND2Z","O"
"45","pmNrOfTermIpbcpBearSupervTmrExp.VMGW_MEIND2Z_SPX1","A"
"46","pmNrOfOrigIpbcpBearSupervTmrExp.VMGW_RAIND2Z","A"
"47","pmRtpReceivedPkts.10.160.97.0","O"
"48","pmNrOfAdmCtrlRejectedConnections.10.160.72.0","A"
"49","pmRtpDiscardedPkts.10.160.39.0","A"
"50","pmRtpSentOctetsHi.10.160.39.0","A"
"51","NbIPTermination.VMGW_RAIND2Z","O"
"52","pmRtpSentPktsHi.10.160.72.0","A"
"53","pmRtpReceivedOctetsLo.10.160.57.0","A"
"54","pmRtpReceivedOctetsHi.10.160.57.0","A"
"55","pmIfStatsIpUnknownProtos.CTRL-25_IUA_B","D"
"56","pmIfStatsIpInDiscards.CTRL-4_Nb","D"
"57","pmRtpReceivedPktsHi.10.160.100.0","O"
"58","pmRtpReceivedPkts.10.160.17.0","O"
"59","pmIfStatsIpOutRequests.CTRL-4_IUA_A","D"
"60","pmRtpLostPkts.10.160.101.0","A"
"61","pmBusyInstances.PcmService","G"
"62","pmRtpLostPkts.10.160.82.0","A"
"63","pmIfStatsIpInDiscards.CTRL-4_IUA_A","D"
"64","pmRtpSentPktsLo.10.160.99.0","A"
"65","pmRtpDiscardedPkts.10.160.97.0","A"
"66","pmNrOfIpTermsBusy.VMGW_RAIND2Z","G"
"67","pmRtpReceivedOctetsHi.10.160.82.0","A"
"68","pmRtpReceivedPkts.10.160.99.0","O"
"69","pmRtpLostPkts.10.160.96.0","A"
"70","pmNrOfIpTermsReq.VMGW_RAIND2Z_SPX1","A"
"71","pmRtpSentPktsLo.10.160.57.0","A"
"72","pmIfStatsIpAddrErrors.CTRL-4_Nb","D"
"73","pmRtpReceivedOctetsHi.10.160.17.0","A"
"74","pmNrOfRecIpbcpConfusedMsg.VMGW_MEIND2Z_SPX1","A"
"75","pmBusyInstances.AmrService","G"
"76","pmNrOfContextsReq.VMGW_RAIND2Z_SPX1","A"
"77","pmRtpSentPktsLo.10.160.102.0","A"
"78","pmRtpSentPktsLo.10.160.100.0","A"
"79","pmIfStatsIpInReceives.CTRL-25_SS7_B","D"
"80","PktLoss.10.160.39.0","O"
"81","pmRtpSentPktsHi.10.160.34.0","A"
"82","pmUsedBandwidthForIpTransport.1","G"
"83","pmNrOfContextsBusy.VMGW_MEIND2Z_SPX1","G"
"84","ErrorRate.CTRL-6_Nb","O"
"85","pmNrOfAdmCtrlRejectedConnections.10.160.97.0","A"
"86","pmRtpReceivedOctetsLo.10.160.96.0","A"
"87","pmRtpReceivedPktsHi.10.160.17.0","O"
"88","pmRtpReceivedOctetsLo.10.160.99.0","A"
"89","pmNrOfContextsBusy.VMGW_MEIND2Z","G"
"90","PktLoss.10.160.97.0","O"
"91","pmBusyInstances.ToneSenderService","G"
"92","pmRtpDiscardedPkts.10.160.82.0","A"
"93","pmRtpReceivedPktsHi.10.160.57.0","O"
"94","pmRtpLostPkts.10.160.72.0","A"
"95","pmNrOfOrigNbInitFaults.VMGW_CALIS2Z_SPX1","A"
"96","PktLoss.10.160.77.0","O"
"97","pmNrOfAdmCtrlRejectedConnections.10.160.96.0","A"
"98","pmIfStatsIpOutDiscards.CTRL-4_Nb","D"
"99","pmRtpSentOctetsHi.10.160.72.0","A"
"100","pmRtpReceivedOctetsLo.10.160.101.0","A"
"101","pmNrOfAdmCtrlRejectedConnections.10.160.82.0","A"
"102","pmNrOfOrigNbInitFaults.VMGW_RAIND2Z_SPX1","A"
"103","pmNrOfAdmCtrlRejectedConnections.10.160.100.0","A"
"104","pmNrOfContextsBusy.VMGW_RAIND2Z","G"
"105","pmRtpReceivedOctetsLo.10.160.17.0","A"
"106","pmRtpReceivedPktsHi.10.160.160.0","O"
