"1","pmIfStatsIpInHdrErrors.CTRL-6_Nb","D"
"2","PktLoss.10.160.99.0","O"
"3","pmRtpReceivedPktsHi.10.160.96.0","O"
"4","pmNrOfRecBctpProtocolFailures.VMGW_MEIND2Z_SPX1","A"
"5","pmNrOfIpTermsBusy.VMGW_CALIS2Z_SPX1","G"
"6","pmRtpReceivedOctetsHi.10.160.101.0","A"
"7","pmRtpSentOctetsHi.10.160.98.0","A"
"8","pmNrOfAdmCtrlRejectedConnections.10.160.57.0","A"
"9","pmRtpLostPkts.10.160.4.0","A"
"10","pmNrOfContextsReq.VMGW_RAIND2Z","A"
"11","PktLoss.10.160.96.0","O"
"12","NoDisturbJitter.1","O"
"13","pmNrOfMediaStreamChannelsBusy.1","G"
"14","NbIPTermination.VMGW_CALIS2Z_SPX1","O"
"15","pmRtpReceivedOctetsHi.10.160.39.0","A"
"16","pmRtpReceivedPktsLo.10.160.77.0","O"
"17","pmNrOfOrigNbInitFaults.VMGW_CALIS2Z","A"
"18","pmRtpReceivedPktsLo.10.160.4.0","O"
"19","pmNrOfRecFaultyIpbcpAcceptMsg.VMGW_MEIND2Z_SPX1","A"
"20","pmRtpSentPktsLo.10.160.34.0","A"
"21","pmRtpReceivedPktsHi.10.160.82.0","O"
"22","pmRtpReceivedDscpCongPackets.10.160.97.0","A"
"23","pmIpCnConnMeasuredJitter4.1","A"
"24","pmNrOfSentIpbcpRejectMsg.VMGW_RAIND2Z_SPX1","A"
"25","pmNrOfIpTermsReq.VMGW_CALIS2Z_SPX1","A"
"26","pmNrOfAdmCtrlRejectedConnections.10.160.45.0","A"
"27","pmIfStatsIpUnknownProtos.CTRL-4_SS7_A","D"
"28","pmRtpSentPktsLo.10.160.82.0","A"
"29","pmRtpReceivedOctetsLo.10.160.98.0","A"
"30","pmRtpReceivedDscpCongPackets.10.160.17.0","A"
"31","pmNrOfSentIpbcpRejectMsg.VMGW_MEIND2Z","A"
"32","pmRtpReceivedDscpCongPackets.10.160.98.0","A"
"33","pmIfStatsIpInReceives.CTRL-25_IUA_B","D"
"34","PktLoss.10.160.102.0","O"
"35","pmIfStatsIpAddrErrors.CTRL-6_Nb","D"
"36","pmNrOfRecFaultyIpbcpAcceptMsg.VMGW_CALIS2Z","A"
"37","pmRtpSentPktsLo.10.160.39.0","A"
"38","pmRtpReceivedPktsLo.10.160.34.0","O"
"39","IPInDiscards.CTRL-6_Nb","O"
"40","IPBCPestablishSuccessRate.VMGW_RAIND2Z","O"
"41","pmNrOfTermIpbcpBearSupervTmrExp.VMGW_MEIND2Z_SPX1","A"
"42","pmNrOfOrigIpbcpBearSupervTmrExp.VMGW_RAIND2Z","A"
"43","pmRtpReceivedPkts.10.160.97.0","O"
"44","pmNrOfAdmCtrlRejectedConnections.10.160.72.0","A"
"45","pmRtpDiscardedPkts.10.160.39.0","A"
"46","pmRtpSentOctetsHi.10.160.39.0","A"
"47","NbIPTermination.VMGW_RAIND2Z","O"
"48","pmRtpSentPktsHi.10.160.72.0","A"
"49","pmRtpReceivedOctetsLo.10.160.57.0","A"
"50","pmRtpReceivedOctetsHi.10.160.57.0","A"
"51","pmIfStatsIpUnknownProtos.CTRL-25_IUA_B","D"
"52","pmIfStatsIpInDiscards.CTRL-4_Nb","D"
"53","pmRtpReceivedPktsHi.10.160.100.0","O"
"54","pmRtpReceivedPkts.10.160.17.0","O"
"55","pmIfStatsIpOutRequests.CTRL-4_IUA_A","D"
"56","pmRtpLostPkts.10.160.101.0","A"
"57","pmBusyInstances.PcmService","G"
"58","pmRtpLostPkts.10.160.82.0","A"
"59","IPBCPestablishSuccessRate.VMGW_RAIND2Z_SPX1","O"
"60","pmIfStatsIpInDiscards.CTRL-4_IUA_A","D"
"61","pmRtpSentPktsLo.10.160.99.0","A"
"62","pmRtpDiscardedPkts.10.160.97.0","A"
"63","pmNrOfIpTermsBusy.VMGW_RAIND2Z","G"
"64","pmRtpReceivedOctetsHi.10.160.82.0","A"
"65","pmRtpReceivedPkts.10.160.99.0","O"
"66","pmRtpLostPkts.10.160.96.0","A"
"67","pmNrOfIpTermsReq.VMGW_RAIND2Z_SPX1","A"
"68","pmRtpSentPktsLo.10.160.57.0","A"
"69","pmIfStatsIpAddrErrors.CTRL-4_Nb","D"
"70","pmRtpReceivedOctetsHi.10.160.17.0","A"
"71","pmNrOfRecIpbcpConfusedMsg.VMGW_MEIND2Z_SPX1","A"
"72","pmBusyInstances.AmrService","G"
"73","pmNrOfContextsReq.VMGW_RAIND2Z_SPX1","A"
"74","pmRtpSentPktsLo.10.160.102.0","A"
"75","pmRtpSentPktsLo.10.160.100.0","A"
"76","pmIfStatsIpInReceives.CTRL-25_SS7_B","D"
"77","PktLoss.10.160.39.0","O"
"78","pmRtpSentPktsHi.10.160.34.0","A"
"79","pmUsedBandwidthForIpTransport.1","G"
"80","pmNrOfContextsBusy.VMGW_MEIND2Z_SPX1","G"
"81","ErrorRate.CTRL-6_Nb","O"
"82","pmNrOfAdmCtrlRejectedConnections.10.160.97.0","A"
"83","pmRtpReceivedOctetsLo.10.160.96.0","A"
"84","pmRtpReceivedPktsHi.10.160.17.0","O"
"85","pmRtpReceivedOctetsLo.10.160.99.0","A"
"86","pmNrOfContextsBusy.VMGW_MEIND2Z","G"
"87","PktLoss.10.160.97.0","O"
"88","pmBusyInstances.ToneSenderService","G"
"89","pmRtpDiscardedPkts.10.160.82.0","A"
"90","pmRtpReceivedPktsHi.10.160.57.0","O"
"91","pmRtpLostPkts.10.160.72.0","A"
"92","pmNrOfOrigNbInitFaults.VMGW_CALIS2Z_SPX1","A"
"93","PktLoss.10.160.77.0","O"
"94","pmNrOfAdmCtrlRejectedConnections.10.160.96.0","A"
"95","pmIfStatsIpOutDiscards.CTRL-4_Nb","D"
"96","pmRtpSentOctetsHi.10.160.72.0","A"
"97","pmRtpReceivedOctetsLo.10.160.101.0","A"
"98","pmNrOfAdmCtrlRejectedConnections.10.160.82.0","A"
"99","pmNrOfOrigNbInitFaults.VMGW_RAIND2Z_SPX1","A"
"100","pmNrOfAdmCtrlRejectedConnections.10.160.100.0","A"
"101","pmNrOfContextsBusy.VMGW_RAIND2Z","G"
"102","pmRtpReceivedOctetsLo.10.160.17.0","A"
"103","pmNrOfContextsReq.VMGW_CALIS2Z","A"
"104","pmRtpLostPkts.10.160.34.0","A"
"105","pmNrOfAdmCtrlRejectedConnections.10.160.102.0","A"
